track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,track_name,playlist_id,album_type,album_id,artist_id,explicit,track_popularity,market_id,num_avail_markets,num_artists,playlist_rank,artist_name,followers,artist_popularity,PC1,PC2,PC3,PC4,PC5,PC6,Cluster
2t0sbwkCuLSS8LKFanHEZu,0.8290000000000001,0.618,6.0,-5.073,0.0,0.0492,0.233,6.57e-06,0.091,0.41400000000000003,109.998,176787.0,4.0,GTB,37i9dQZEVXbNM8vS9cIqAG,album,0D1l1fmXKbfT9auNhqkc51,7kaoO6sl3TKJ6p31PxqubZ,True,75,morocco,184,2,43,JEY BROWNIE,18559,59,2.3875735070903144,-0.3735176060248357,1.0253276520201322,-0.5460059255552877,-1.14285249855703,-0.8884060722966924,2
0ZVjgfaC2Ptrod9v6p9KFP,0.775,0.8170000000000001,1.0,-4.921,1.0,0.0656,0.127,0.0027300000000000002,0.215,0.386,140.033,169535.0,4.0,Good Love,37i9dQZEVXbJIvhIOxXxdp,single,4SCAkvXJmXuvoQTlQU7Q48,1QEd635szhierW6gzRiS1o,False,79,ireland,183,2,20,Hannah Laing,37316,62,2.575162753221541,0.056905142127248176,-0.6204210745373422,3.421209087318834,1.1681897443413563,1.7224638591720058,2
0ZVjgfaC2Ptrod9v6p9KFP,0.775,0.8170000000000001,1.0,-4.921,1.0,0.0656,0.127,0.0027300000000000002,0.215,0.386,140.033,169535.0,4.0,Good Love,37i9dQZEVXbMwmF30ppw50,single,4SCAkvXJmXuvoQTlQU7Q48,1QEd635szhierW6gzRiS1o,False,79,united_kingdom,183,2,29,Hannah Laing,37316,62,1.8112391912811583,0.2771042997323254,-1.5916660870763077,-0.5373152273987715,1.3400403898407305,0.6428374741737988,2
3wJHCry960drNlAUGrJLmz,0.679,0.834,5.0,-3.223,1.0,0.032,0.343,5.74e-06,0.11900000000000001,0.962,139.996,198971.0,4.0,ただ君に晴れ,37i9dQZEVXbKqiTGXuCOsB,album,4jEsFbcpgjHiu0rsTdlaOy,4UK2Lzi6fBfUi9rpDt6cik,False,75,japan,184,1,17,ヨルシカ,2223026,68,1.052870479618958,-0.25573614922990323,-1.2055300281546404,0.4677371422314058,-0.2478192549355622,-0.23195906211988046,2
5MIpcd16T59wFeqAChSYwC,0.5660000000000001,0.885,0.0,-4.664,1.0,0.035500000000000004,0.122,3.75e-06,0.049,0.31,135.015,325147.0,4.0,Duka,37i9dQZEVXbIZK8aUquyx8,single,6RUEyCnpcBsm3uSv08NY8q,1v1khTmozNfxB2ET1Ep288,False,80,indonesia,184,1,16,Last Child,5008818,68,1.052870479618958,-0.25573614922990323,-1.2055300281546404,0.4677371422314058,-0.2478192549355622,-0.23195906211988046,2
6UR1k5NGqgNGzgVmMtT768,0.73,0.751,11.0,-5.51,1.0,0.0511,0.121,0.0,0.0849,0.68,98.001,180231.0,4.0,Cabaña,37i9dQZEVXbKPTKrnFPD0G,single,4pB67EzrWH1xI6h7y4DbRT,1fIJZfSmqQkuqfKNRmrS1V,True,85,argentina,184,3,39,El Jordan 23,1022391,71,1.052870479618958,-0.25573614922990323,-1.2055300281546404,0.4677371422314058,-0.2478192549355622,-0.23195906211988046,2
6UR1k5NGqgNGzgVmMtT768,0.73,0.751,11.0,-5.51,1.0,0.0511,0.121,0.0,0.0849,0.68,98.001,180231.0,4.0,Cabaña,37i9dQZEVXbLJ0paT1JkgZ,single,4pB67EzrWH1xI6h7y4DbRT,1fIJZfSmqQkuqfKNRmrS1V,True,85,chile,184,3,7,El Jordan 23,1022391,71,0.873338416733918,-0.10584722493294879,0.9335888296602018,-0.3278173308324555,-1.3642169905706363,0.4747119008631052,2
0uZFcsx96wzbixsULmrg8o,0.71,0.61,2.0,-4.674,1.0,0.0351,0.41500000000000004,2.67e-05,0.181,0.404,120.032,270250.0,3.0,Pasilyo,37i9dQZEVXbJVKdmjH0pON,single,4shoxv60vMxSDq40tp5cSK,4bLLB1dbsRVUTcMpnDGDO2,False,80,philippines,184,1,9,SunKissed Lola,502291,62,-0.46428579118635077,0.6431354908376845,-0.9210545580667375,-0.9493990979592856,1.0314711436195032,-1.0558053944931711,0
6Z4rRhYZVQsYKmrxD40tru,0.798,0.74,5.0,-4.099,0.0,0.08610000000000001,0.616,0.0,0.084,0.851,134.932,190444.0,4.0,Obsessed,37i9dQZEVXbMWDif5SCBJq,single,3LyafXRRJVEfcjTMr1N8Mu,34gAaWeYZoRER7MY3KBy1Q,False,81,india,184,2,36,Riar Saab,40084,61,-1.462242665310251,0.5451760422242169,-1.264198502753891,0.18257200065301904,-0.06436851810922557,0.317138759071868,0
6Z4rRhYZVQsYKmrxD40tru,0.798,0.74,5.0,-4.099,0.0,0.08610000000000001,0.616,0.0,0.084,0.851,134.932,190444.0,4.0,Obsessed,37i9dQZEVXbNy9tB5elXf1,single,3LyafXRRJVEfcjTMr1N8Mu,34gAaWeYZoRER7MY3KBy1Q,False,81,pakistan,184,2,31,Riar Saab,40084,61,-0.8008782233890561,1.5624061966484777,0.98202362022004,-0.28795322939972817,-0.806900191373327,-0.6660481660007935,1
6gj3SEe4x05WfnMjbvviCA,0.579,0.6890000000000001,1.0,-5.272,1.0,0.036500000000000005,0.619,0.0,0.099,0.377,74.998,283269.0,4.0,Special One (feat. Eason Chan),37i9dQZEVXbMdvweCgpBAe,single,7slV3wUxjN4hOBQRKEYJM7,1opXC6lrFxsiDks53X5d3Q,False,55,hong_kong,183,2,39,AGA,150182,48,1.9902176506605496,0.6758959863335129,-2.922289697753995,0.9741187323205689,-1.1062588428892368,3.9411249565983697,2
7fAdinC2UTc0Y9GiKrkTtu,0.488,0.452,2.0,-8.957,1.0,0.0456,0.732,0.0,0.108,0.368,138.072,200000.0,4.0,字字句句,37i9dQZEVXbN66FupT0MuX,single,5aQMO1ltAoQotkfPCOy0jn,4wUR1NviIGE01yEfeLNkeV,False,69,singapore,184,1,38,卢卢快闭嘴,12488,51,-1.6644960166177099,1.3062925584270386,-0.97248179080358,-0.06824336921299907,-0.2076730702626227,-0.6924452312890256,0
7fAdinC2UTc0Y9GiKrkTtu,0.488,0.452,2.0,-8.957,1.0,0.0456,0.732,0.0,0.108,0.368,138.072,200000.0,4.0,字字句句,37i9dQZEVXbMVY2FDHm6NN,single,5aQMO1ltAoQotkfPCOy0jn,4wUR1NviIGE01yEfeLNkeV,False,69,taiwan,184,1,6,卢卢快闭嘴,12488,51,-1.309437150306579,0.6080943819261526,0.12997382260750068,-0.41428805612195424,-0.14616460765312478,-0.436882353714455,0
2a1dUbvOaZw7vrHNanpi3r,0.763,0.744,8.0,-8.116,0.0,0.0637,0.232,0.0106,0.0907,0.54,129.953,228925.0,4.0,Abala Ya Bali,37i9dQZEVXbNM8vS9cIqAG,single,50QN0SwbM2iAa5DylaLYN1,2XgBaGUId4RuYzvXYEKikZ,False,63,morocco,184,1,8,Ayoub Anbaoui,38905,45,-1.1913638065987278,0.6779813673326002,-0.6589085655755497,0.21730847886623425,0.21965075587673724,-0.5641916171861029,0
1K9qAxGT4cWUicf2OezSen,0.754,0.767,6.0,-4.98,1.0,0.0594,0.0763,4.79e-05,0.112,0.529,134.084,164776.0,4.0,VETRI NERI,37i9dQZEVXbJUPkgaWZcWG,single,1vU1ePx8IOwsYRo5nh63nn,7zPS3i8YJBNeDcqXUHfCMr,True,81,italy,183,3,3,AVA,64874,64,-1.1913638065987278,0.6779813673326002,-0.6589085655755497,0.21730847886623425,0.21965075587673724,-0.5641916171861029,0
4Uj8pdbro2QZmWpAbpdgI0,0.857,0.779,1.0,-5.133,1.0,0.256,0.451,7.95e-06,0.0396,0.96,130.015,162462.0,4.0,RUPE-TE MAMI,37i9dQZEVXbMeCoUmQDLUW,album,5IZ2vNWU5TsPzkMYnN2hg8,74itn5RZELPit7DjPJ1MxD,True,51,romania,184,7,9,4 226,23459,47,-1.1913638065987278,0.6779813673326002,-0.6589085655755497,0.21730847886623425,0.21965075587673724,-0.5641916171861029,0
2m3PVx1gsVB5upxi94IW8I,0.762,0.8220000000000001,0.0,-3.346,1.0,0.137,0.011,0.0,0.0858,0.5650000000000001,127.054,174344.0,4.0,Жить в кайф,37i9dQZEVXbLRLeF2cVSaP,album,4ktDOYU0Jual1ELFTPhFd6,5meD8C7oGK5yUEY2T7ZZ7W,False,60,belarus,184,1,26,Max Korzh,1819530,59,-1.1913638065987278,0.6779813673326002,-0.6589085655755497,0.21730847886623425,0.21965075587673724,-0.5641916171861029,0
7q7KhsazHZG8EM8Qt08YmO,0.6980000000000001,0.713,7.0,-5.743,1.0,0.14400000000000002,0.67,0.00621,0.365,0.499,138.252,97391.0,4.0,BULIBA$HA,37i9dQZEVXbMeCoUmQDLUW,album,67WFNL0Ck6ksp3csCVXue1,6ocuMBOl5OFS3AViv3DnG6,True,55,romania,184,1,40,RAVA,342060,57,-1.0694121375338652,2.8323096608056955,0.8427394765160602,0.42172626046868245,0.7506468269063818,0.9058041308723551,1
6fhOjFfcxRKvzdtNw46KGr,0.847,0.501,9.0,-7.715,1.0,0.115,0.149,4.39e-06,0.106,0.798,161.996,132575.0,4.0,GEME,37i9dQZEVXbMeCoUmQDLUW,single,2PCfHV4wUKSgJ69FbYF6eK,6ocuMBOl5OFS3AViv3DnG6,True,55,romania,184,1,8,RAVA,342060,57,-0.8110500410309697,1.4279011431295208,1.6531600866316278,-0.28811665500143147,-1.0560987940087214,0.5906813136503168,1
0J3GWS0Bv6I1reM1J69UBM,0.521,0.61,4.0,-6.384,1.0,0.0388,0.456,0.0,0.364,0.399,136.001,254118.0,4.0,就让这大雨全都落下,37i9dQZEVXbMVY2FDHm6NN,single,3EXDubkvw4VIoIUJIWcO3v,2zzKlxMsKTPMsZacZCPRNA,False,65,taiwan,184,1,42,Joey Yung,437266,55,0.556666579455359,-1.7274491291957454,1.906466399604473,-0.07913817377742305,-1.8507363382210054,-0.45791098521182105,0
5m21ZR5lO6U0tp9KENxuCc,0.485,0.9460000000000001,6.0,-3.721,0.0,0.11,0.0068000000000000005,0.0,0.289,0.621,130.059,251333.0,4.0,I'm a mess,37i9dQZEVXbKqiTGXuCOsB,album,16Bd2ZNChy3Emmy1Vmdo0e,6cutt8thPFUICMfxaYerWd,False,72,japan,184,1,7,MY FIRST STORY,513420,62,0.556666579455359,-1.7274491291957454,1.906466399604473,-0.07913817377742305,-1.8507363382210054,-0.45791098521182105,0
4QfhwWVpaIaXihhpweCuRi,0.786,0.5710000000000001,10.0,-6.276,0.0,0.0635,0.248,3.0700000000000003e-06,0.095,0.661,104.983,197650.0,4.0,Kertoimia Vastaan,37i9dQZEVXbJQ9kF73GOT2,album,4MAXw4hnzob9pRMyfLS3E4,7CPIskNnQ0GYgQa3NkcLMf,True,67,finland,184,1,3,Jami Faltin,12103,56,-0.6090076881455224,0.6922384191082981,-1.0643262312683845,0.25828748139289226,0.524993580194732,-0.35577785534372613,0
2yXcHn05Obi9akJ1tkfhwA,0.718,0.534,1.0,-6.645,1.0,0.255,0.147,1.26e-06,0.579,0.739,127.883,127446.0,4.0,Hummani Hei,37i9dQZEVXbJQ9kF73GOT2,album,4MAXw4hnzob9pRMyfLS3E4,7CPIskNnQ0GYgQa3NkcLMf,True,57,finland,184,1,39,Jami Faltin,12103,56,-0.6090076881455224,0.6922384191082981,-1.0643262312683845,0.25828748139289226,0.524993580194732,-0.35577785534372613,0
7onM6Fbiu7ufnMQnbd5oZJ,0.588,0.486,8.0,-9.001,0.0,0.08560000000000001,0.232,0.0,0.358,0.5720000000000001,117.025,170000.0,5.0,Ole (feat. BNXN),37i9dQZEVXbLw80jjcctV1,single,1ob2YtI9F9r54JXKXt7lhX,0ZvsEkINadmEV4qzS4ollh,False,66,nigeria,184,2,40,Qing Madi,25205,49,-0.0008424838754021431,0.26376496746077466,1.4494680732113832,-1.4010627006641385,3.4439105984078187,1.5810018499265575,1
4TMdpMJNQdcawl8JjZEwLk,0.81,0.459,6.0,-9.299,0.0,0.0653,0.678,0.0,0.131,0.401,124.058,156825.0,4.0,Nụ hôn Bisou,37i9dQZEVXbKZyn1mKjmIl,single,1oMX4OfwGJgQj7KCBETcll,39HlpQmjGAer2XWNh0Ro83,False,65,vietnam,184,1,16,Mikelodic,50665,54,-0.36439226651941037,-0.2110233266374624,0.3679381158835786,-0.9702035773661151,-0.08219986776408396,-0.33304127715724496,0
4hKLzFvNwHF6dPosGT30ed,0.836,0.499,3.0,-5.82,0.0,0.0563,0.669,0.0,0.134,0.65,124.05,140323.0,4.0,Novo Balanço,37i9dQZEVXbKzoK95AbRy9,album,0D59BFMmnA87oPyk1oSe1b,4YqwRbMLqGHRHLS1w2ZKse,True,86,brazil,184,4,16,Veigh,1991751,79,-0.36439226651941037,-0.2110233266374624,0.3679381158835786,-0.9702035773661151,-0.08219986776408396,-0.33304127715724496,0
2C2vSufLm1wLq2GjDH3iMh,0.799,0.919,8.0,-4.821,1.0,0.0398,0.112,0.0,0.105,0.973,130.006,196520.0,3.0,Engelbewaarder,37i9dQZEVXbK4BFAukDzj3,single,3c6Hst9lqpnnRRpEbP1RxH,5kukvi4C18gvtXbDS1eKjQ,False,72,netherlands,182,1,12,Marco Schuitmaker,19355,55,-0.6020654385876753,-1.1980563613674693,-1.3768891966456132,0.5033661707984294,-0.5000997976368475,0.12655984563500375,0
5OaXaynJZgklXEwzhouey5,0.495,0.7020000000000001,9.0,-5.603,1.0,0.0324,0.09970000000000001,9.69e-06,0.328,0.461,180.077,232750.0,4.0,กลิ่นดอกไม้,37i9dQZEVXbJ7qiJCES5cj,single,1ipMHOoVycUlbnkNMBuWvl,2ztuZ95DKP7O7DDAxCKYen,False,70,thailand,184,1,13,Newery,58920,53,-0.6020654385876753,-1.1980563613674693,-1.3768891966456132,0.5033661707984294,-0.5000997976368475,0.12655984563500375,0
2ZWmmrWUgDBcPSLihBMvhg,0.62,0.935,1.0,-0.504,1.0,0.252,0.228,0.004430000000000001,0.0601,0.559,87.532,177292.0,4.0,"Baddadan (feat. IRAH, Flowdan, Trigga & Takura)",37i9dQZEVXbIWlLQoMVEFp,single,2xV74PLdZg5gwA65xGF8cF,3jNkaOXasoc7RsxdchvEVq,False,79,new_zealand,183,6,37,Chase & Status,710437,68,-0.3356751660421098,0.6145545066216251,-1.3240085933009744,0.226634793205242,-0.054071268237256505,-0.3347236777540655,0
2ZWmmrWUgDBcPSLihBMvhg,0.62,0.935,1.0,-0.504,1.0,0.252,0.228,0.004430000000000001,0.0601,0.559,87.532,177292.0,4.0,"Baddadan (feat. IRAH, Flowdan, Trigga & Takura)",37i9dQZEVXbMwmF30ppw50,single,2xV74PLdZg5gwA65xGF8cF,3jNkaOXasoc7RsxdchvEVq,False,79,united_kingdom,183,6,16,Chase & Status,710437,68,0.335977306957181,0.8284761466075636,-0.6639899641428442,0.4375309356579819,0.5558416470775644,-0.9368653187635535,0
1N8TTK1Uoy7UvQNUazfUt5,0.73,0.785,8.0,-6.5120000000000005,1.0,0.055400000000000005,0.046400000000000004,0.0216,0.111,0.649,94.094,147875.0,4.0,SPIT IN MY FACE!,37i9dQZEVXbNcoJZ65xktI,single,2XurGuugADHAwF8gEYjtMA,4MvZhE1iuzttcoyepkpfdF,True,85,ukraine,183,1,21,ThxSoMch,273610,68,2.1744389531153683,0.14110639760677263,0.9570883351886913,-0.1969330711945386,-0.5057762876228437,-0.4606907156680044,2
26cvTWJq2E1QqN4jyH2OTU,0.506,0.438,5.0,-7.069,1.0,0.0268,0.759,8.64e-06,0.109,0.178,129.538,231100.0,4.0,Tak Segampang Itu,37i9dQZEVXbIZK8aUquyx8,single,6gO5mDyNTqiIqHItRil4OG,1JvbNeV9zG9Sew1JyaWsyx,False,87,indonesia,183,1,2,Anggi Marito,559204,67,0.021373957467759334,0.17164974733793353,-0.9737045461705108,0.3608098967776481,-0.017278172557281216,-0.40711160951173647,0
26cvTWJq2E1QqN4jyH2OTU,0.506,0.438,5.0,-7.069,1.0,0.0268,0.759,8.64e-06,0.109,0.178,129.538,231100.0,4.0,Tak Segampang Itu,37i9dQZEVXbKcS4rq3mEhp,single,6gO5mDyNTqiIqHItRil4OG,1JvbNeV9zG9Sew1JyaWsyx,False,87,malaysia,183,1,3,Anggi Marito,559204,67,1.059993558801658,0.9334473080866589,0.2652347843031106,-0.21680625832445735,-0.8139947587541947,0.18491119456442107,1
1Ist6PR2BZR3n2z2Y5R6S1,0.5660000000000001,0.647,1.0,-6.815,0.0,0.0335,0.0477,0.0,0.121,0.22,111.96,264773.0,4.0,Summertime Sadness,37i9dQZEVXbO839WGRmpu1,album,0Dt3FbpMQwjoT5KNAw0IXR,00FQb4jTyendYWaN8pK0wa,False,77,saudi_arabia,184,1,21,Lana Del Rey,28119423,90,2.7292131092605434,0.9958550708736713,-0.22865443528039672,-0.5159480544791094,0.016850194921332606,-2.020048780969097,2
3u5N55tHf7hXATSQrjBh2q,0.704,0.861,2.0,-4.221,0.0,0.049300000000000004,0.587,0.061500000000000006,0.09920000000000001,0.636,128.99,213394.0,4.0,Freed From Desire,37i9dQZEVXbO839WGRmpu1,album,3vcwGUl0WiJVssOR1dXEbe,3OqTvcWgb0xaainosGVvuZ,False,80,saudi_arabia,182,1,17,Gala,77896,62,2.7292131092605434,0.9958550708736713,-0.22865443528039672,-0.5159480544791094,0.016850194921332606,-2.020048780969097,2
1cuL0U39TgY6KLZ8yHgexM,0.794,0.673,10.0,-10.784,1.0,0.045,0.0019600000000000004,0.006940000000000001,0.033800000000000004,0.264,112.004,372976.0,4.0,Ngilimele,37i9dQZEVXbJV3H3OfCN1z,album,0jSP9AZiByh7VuWAsuFIRV,5kwZB1xNLgB3lln1JGS2B9,False,52,south_africa,184,4,38,MaWhoo,96896,52,4.0355896523084365,0.6360566960648159,0.06957273209582157,-0.5350968874872105,-0.7673326496616585,-0.02790223364783817,2
72OVnXDzugvrCU25lMi9au,0.54,0.54,3.0,-6.368,1.0,0.029,0.241,0.0,0.35100000000000003,0.372,74.969,274400.0,4.0,"如果可以 - 電影""月老""主題曲",37i9dQZEVXbMVY2FDHm6NN,single,6CGKNcn63JbPWljHtQi1L0,7y3HnWCFEvWj4KM9GFSkiX,False,68,taiwan,184,1,15,WeiBird,350343,56,-1.1839363731474104,0.5000046403505184,-0.5380795265454437,-0.7468194704468311,0.710514955775373,-0.9969224837880784,0
3P2ubMyuL9NQOVU67TVCXA,0.875,0.7030000000000001,7.0,-3.644,1.0,0.0568,0.352,0.0,0.326,0.971,142.064,133385.0,4.0,"Love, Love",37i9dQZEVXbKzoK95AbRy9,single,1P6rGeHgiZkqO4H0fF4UaS,7ySZCEP4HFGckYYPK5rqFI,False,82,brazil,184,3,33,Melody,268556,65,0.9887505031498691,1.693970198970695,-0.4062144566744784,-0.14358676526700603,-0.29143763131130207,-0.7862743480396953,1
1IVj6CsBbTgOEpo0W6hgwN,0.309,0.434,9.0,-8.88,1.0,0.0363,0.672,0.0,0.0896,0.427,71.585,333629.0,4.0,嘉宾,37i9dQZEVXbN66FupT0MuX,single,1orkuJNHCx51s1B0lWh3Ta,3PutidTQajzWO1gTetJReW,False,66,singapore,184,1,44,张远,20632,48,-3.0148369423764985,0.4554398609378161,0.08424850577257098,-0.3173348957137488,0.5038482199731011,-0.37347187487826444,0
4rXLjWdF2ZZpXCVTfWcshS,0.847,0.622,1.0,-6.747,0.0,0.0903,0.11900000000000001,0.0,0.28500000000000003,0.22,130.001,125040.0,4.0,fukumean,37i9dQZEVXbNG2KDcFcKOF,album,5qmZefgh78fN3jsyPPlvuw,2hlmm7s2ICUX0LVIhVFlZQ,True,95,global,183,1,15,Gunna,5929665,85,0.03802350970948233,-0.392623775032491,-2.0153576178957087,0.8988937692978595,-0.3278031802086513,4.528259292356328,1
4rXLjWdF2ZZpXCVTfWcshS,0.847,0.622,1.0,-6.747,0.0,0.0903,0.11900000000000001,0.0,0.28500000000000003,0.22,130.001,125040.0,4.0,fukumean,37i9dQZEVXbK4fwx2r07XW,album,5qmZefgh78fN3jsyPPlvuw,2hlmm7s2ICUX0LVIhVFlZQ,True,95,australia,183,1,16,Gunna,5929665,85,-0.7660543001248346,-0.8901778750289779,0.15827915000154605,-0.5714702003810057,0.9663525315678931,0.23092794178176457,0
4rXLjWdF2ZZpXCVTfWcshS,0.847,0.622,1.0,-6.747,0.0,0.0903,0.11900000000000001,0.0,0.28500000000000003,0.22,130.001,125040.0,4.0,fukumean,37i9dQZEVXbM1EaZ0igDlz,album,5qmZefgh78fN3jsyPPlvuw,2hlmm7s2ICUX0LVIhVFlZQ,True,95,austria,183,1,21,Gunna,5929665,85,-0.9437976701895969,1.3525617935166478,0.24726461596912291,-0.38837530692010475,0.5435216388516662,-0.903216281471438,1
4rXLjWdF2ZZpXCVTfWcshS,0.847,0.622,1.0,-6.747,0.0,0.0903,0.11900000000000001,0.0,0.28500000000000003,0.22,130.001,125040.0,4.0,fukumean,37i9dQZEVXbND4ZYa46PaA,album,5qmZefgh78fN3jsyPPlvuw,2hlmm7s2ICUX0LVIhVFlZQ,True,95,belgium,183,1,45,Gunna,5929665,85,0.5449928886171074,0.9168558295017321,-0.4802724852124123,0.004611024462916047,-0.17450421447295042,-0.5866230802071661,1
4rXLjWdF2ZZpXCVTfWcshS,0.847,0.622,1.0,-6.747,0.0,0.0903,0.11900000000000001,0.0,0.28500000000000003,0.22,130.001,125040.0,4.0,fukumean,37i9dQZEVXbMda2apknTqH,album,5qmZefgh78fN3jsyPPlvuw,2hlmm7s2ICUX0LVIhVFlZQ,True,95,canada,183,1,5,Gunna,5929665,85,-0.6234726716146726,-1.0840408726705395,0.4563674917172586,-0.35252361843978,0.1422977476206316,0.05378054861302311,0
4rXLjWdF2ZZpXCVTfWcshS,0.847,0.622,1.0,-6.747,0.0,0.0903,0.11900000000000001,0.0,0.28500000000000003,0.22,130.001,125040.0,4.0,fukumean,37i9dQZEVXbMw2iUtFR5Eq,album,5qmZefgh78fN3jsyPPlvuw,2hlmm7s2ICUX0LVIhVFlZQ,True,95,denmark,183,1,43,Gunna,5929665,85,-1.8134103348300812,-1.2968750191101364,1.1047129041819435,-0.10803255784246403,-0.9796277440357596,-0.19053212197776315,0
4rXLjWdF2ZZpXCVTfWcshS,0.847,0.622,1.0,-6.747,0.0,0.0903,0.11900000000000001,0.0,0.28500000000000003,0.22,130.001,125040.0,4.0,fukumean,37i9dQZEVXbK8BKKMArIyl,album,5qmZefgh78fN3jsyPPlvuw,2hlmm7s2ICUX0LVIhVFlZQ,True,95,germany,183,1,30,Gunna,5929665,85,-1.8134103348300812,-1.2968750191101364,1.1047129041819435,-0.10803255784246403,-0.9796277440357596,-0.19053212197776315,0
4rXLjWdF2ZZpXCVTfWcshS,0.847,0.622,1.0,-6.747,0.0,0.0903,0.11900000000000001,0.0,0.28500000000000003,0.22,130.001,125040.0,4.0,fukumean,37i9dQZEVXbJIvhIOxXxdp,album,5qmZefgh78fN3jsyPPlvuw,2hlmm7s2ICUX0LVIhVFlZQ,True,95,ireland,183,1,29,Gunna,5929665,85,-1.8134103348300812,-1.2968750191101364,1.1047129041819435,-0.10803255784246403,-0.9796277440357596,-0.19053212197776315,0
4rXLjWdF2ZZpXCVTfWcshS,0.847,0.622,1.0,-6.747,0.0,0.0903,0.11900000000000001,0.0,0.28500000000000003,0.22,130.001,125040.0,4.0,fukumean,37i9dQZEVXbIWlLQoMVEFp,album,5qmZefgh78fN3jsyPPlvuw,2hlmm7s2ICUX0LVIhVFlZQ,True,95,new_zealand,183,1,7,Gunna,5929665,85,3.8253029935580747,0.3080835350189896,0.6219066098077924,0.6094875777315789,0.719932867343595,-1.0823422622648358,2
4rXLjWdF2ZZpXCVTfWcshS,0.847,0.622,1.0,-6.747,0.0,0.0903,0.11900000000000001,0.0,0.28500000000000003,0.22,130.001,125040.0,4.0,fukumean,37i9dQZEVXbLWYFZ5CkSvr,album,5qmZefgh78fN3jsyPPlvuw,2hlmm7s2ICUX0LVIhVFlZQ,True,95,norway,183,1,34,Gunna,5929665,85,1.9018108937467284,-0.2561045127128411,0.10845911823349627,-0.2553419933507119,-0.41505763344075625,-0.5943219302384276,2
4rXLjWdF2ZZpXCVTfWcshS,0.847,0.622,1.0,-6.747,0.0,0.0903,0.11900000000000001,0.0,0.28500000000000003,0.22,130.001,125040.0,4.0,fukumean,37i9dQZEVXbMZ5PAcNTDXd,album,5qmZefgh78fN3jsyPPlvuw,2hlmm7s2ICUX0LVIhVFlZQ,True,95,poland,183,1,45,Gunna,5929665,85,0.7209446886263648,0.25573640098942846,-0.12367815790369065,0.1765967977431461,-0.3530464477269329,-0.6511627357347657,0
4rXLjWdF2ZZpXCVTfWcshS,0.847,0.622,1.0,-6.747,0.0,0.0903,0.11900000000000001,0.0,0.28500000000000003,0.22,130.001,125040.0,4.0,fukumean,37i9dQZEVXbMeCoUmQDLUW,album,5qmZefgh78fN3jsyPPlvuw,2hlmm7s2ICUX0LVIhVFlZQ,True,95,romania,183,1,20,Gunna,5929665,85,-0.3888734767476787,0.3224767179714713,-0.6452930657619386,-0.08130891332283875,-0.6688965231396352,-0.25459796981030275,0
4rXLjWdF2ZZpXCVTfWcshS,0.847,0.622,1.0,-6.747,0.0,0.0903,0.11900000000000001,0.0,0.28500000000000003,0.22,130.001,125040.0,4.0,fukumean,37i9dQZEVXbO839WGRmpu1,album,5qmZefgh78fN3jsyPPlvuw,2hlmm7s2ICUX0LVIhVFlZQ,True,95,saudi_arabia,183,1,18,Gunna,5929665,85,0.17846693914332054,-0.9285646299271751,0.375994818110883,0.09140461491976813,-0.6832638272924605,0.35527847654367806,0
4rXLjWdF2ZZpXCVTfWcshS,0.847,0.622,1.0,-6.747,0.0,0.0903,0.11900000000000001,0.0,0.28500000000000003,0.22,130.001,125040.0,4.0,fukumean,37i9dQZEVXbMwW10JmAnzE,album,5qmZefgh78fN3jsyPPlvuw,2hlmm7s2ICUX0LVIhVFlZQ,True,95,slovakia,183,1,11,Gunna,5929665,85,-0.4671771152660546,2.060813310076179,0.18071095728223202,0.26694894175309725,-0.5158158478942738,1.4304022100677245,1
4rXLjWdF2ZZpXCVTfWcshS,0.847,0.622,1.0,-6.747,0.0,0.0903,0.11900000000000001,0.0,0.28500000000000003,0.22,130.001,125040.0,4.0,fukumean,37i9dQZEVXbJV3H3OfCN1z,album,5qmZefgh78fN3jsyPPlvuw,2hlmm7s2ICUX0LVIhVFlZQ,True,95,south_africa,183,1,15,Gunna,5929665,85,-0.4671771152660546,2.060813310076179,0.18071095728223202,0.26694894175309725,-0.5158158478942738,1.4304022100677245,1
4rXLjWdF2ZZpXCVTfWcshS,0.847,0.622,1.0,-6.747,0.0,0.0903,0.11900000000000001,0.0,0.28500000000000003,0.22,130.001,125040.0,4.0,fukumean,37i9dQZEVXbKVvfnL1Us06,album,5qmZefgh78fN3jsyPPlvuw,2hlmm7s2ICUX0LVIhVFlZQ,True,95,sweden,183,1,49,Gunna,5929665,85,-0.4671771152660546,2.060813310076179,0.18071095728223202,0.26694894175309725,-0.5158158478942738,1.4304022100677245,1
4rXLjWdF2ZZpXCVTfWcshS,0.847,0.622,1.0,-6.747,0.0,0.0903,0.11900000000000001,0.0,0.28500000000000003,0.22,130.001,125040.0,4.0,fukumean,37i9dQZEVXbKx6qX9uN66j,album,5qmZefgh78fN3jsyPPlvuw,2hlmm7s2ICUX0LVIhVFlZQ,True,95,switzerland,183,1,15,Gunna,5929665,85,-0.4671771152660546,2.060813310076179,0.18071095728223202,0.26694894175309725,-0.5158158478942738,1.4304022100677245,1
